time_sec,amplitude
0.000000,0.000000
0.000292,0.000000
0.000583,0.000000
0.000875,0.000000
0.001167,0.000000
0.001458,0.000000
0.001750,0.000000
0.002042,0.000000
0.002333,0.000000
0.002625,0.000000
0.002917,0.000000
0.003208,0.000000
0.003500,0.000000
0.003792,0.000000
0.004083,0.000000
0.004375,0.000000
0.004667,0.000000
0.004958,0.000000
0.005250,0.000000
0.005542,0.000000
0.005833,0.000000
0.006125,0.000000
0.006417,0.000000
0.006708,0.000000
0.007000,0.000000
0.007292,0.000000
0.007583,0.000000
0.007875,0.000000
0.008167,0.000000
0.008458,0.000000
0.008750,0.000000
0.009042,0.000000
0.009333,0.000000
0.009625,0.000000
0.009917,0.000000
0.010208,0.000000
0.010500,0.000000
0.010792,0.000000
0.011083,0.000000
0.011375,0.000000
0.011667,0.000000
0.011958,0.000000
0.012250,0.000000
0.012542,0.000000
0.012833,0.000000
0.013125,0.000000
0.013417,0.000000
0.013708,0.000000
0.014000,0.000000
0.014292,0.000000
0.014583,0.000000
0.014875,0.000000
0.015167,0.000000
0.015458,0.000000
0.015750,0.000000
0.016042,0.000000
0.016333,0.000000
0.016625,0.000000
0.016917,0.000000
0.017208,0.000000
0.017500,0.000000
0.017792,0.000000
0.018083,0.000000
0.018375,0.000000
0.018667,0.000000
0.018958,0.000000
0.019250,0.000000
0.019542,0.000000
0.019833,0.000000
0.020125,0.000000
0.020417,0.000000
0.020708,0.000000
0.021000,0.000000
0.021292,0.000000
0.021583,0.000000
0.021875,0.000000
0.022167,0.000000
0.022458,0.000000
0.022750,0.000000
0.023042,0.000000
0.023333,0.000000
0.023625,0.000000
0.023917,0.000000
0.024208,0.000000
0.024500,0.000000
0.024792,0.000000
0.025083,0.000000
0.025375,0.000000
0.025667,0.000000
0.025958,0.000000
0.026250,0.000000
0.026542,0.000000
0.026833,0.000000
0.027125,0.000000
0.027417,0.000000
0.027708,0.000000
0.028000,0.000000
0.028292,0.000000
0.028583,0.000000
0.028875,0.000000
0.029167,0.000000
0.029458,0.000000
0.029750,0.000000
0.030042,0.000000
0.030333,0.000000
0.030625,0.000000
0.030917,0.000000
0.031208,0.000000
0.031500,0.000000
0.031792,0.000000
0.032083,0.000000
0.032375,0.000000
0.032667,0.000000
0.032958,0.000000
0.033250,-0.000015
0.033542,0.000000
0.033833,0.000015
0.034125,-0.000015
0.034417,0.000000
0.034708,0.000015
0.035000,-0.000031
0.035292,0.000015
0.035583,0.000031
0.035875,-0.000046
0.036167,0.000015
0.036458,0.000031
0.036750,-0.000046
0.037042,0.000000
0.037333,0.000015
0.037625,-0.000076
0.037917,0.000031
0.038208,0.000015
0.038500,-0.000092
0.038792,0.000092
0.039083,0.000000
0.039375,-0.000092
0.039667,0.000092
0.039958,-0.000061
0.040250,-0.000061
0.040542,0.000107
0.040833,-0.000076
0.041125,0.000000
0.041417,0.000061
0.041708,-0.000046
0.042000,-0.000015
0.042292,-0.000015
0.042583,-0.000015
0.042875,-0.000031
0.043167,-0.000031
0.043458,-0.000031
0.043750,-0.000015
0.044042,0.000000
0.044333,0.000000
0.044625,0.000046
0.044917,0.000046
0.045208,0.000046
0.045500,0.000046
0.045792,0.000031
0.046083,0.000076
0.046375,0.000061
0.046667,0.000076
0.046958,0.000031
0.047250,0.000061
0.047542,0.000031
0.047833,0.000015
0.048125,0.000031
0.048417,0.000000
0.048708,0.000000
0.049000,0.000000
0.049292,0.000015
0.049583,0.000000
0.049875,0.000031
0.050167,0.000015
0.050458,0.000031
0.050750,0.000092
0.051042,0.000107
0.051333,0.000153
0.051625,0.000214
0.051917,0.000244
0.052208,0.000214
0.052500,0.000244
0.052792,0.000198
0.053083,0.000153
0.053375,0.000076
0.053667,0.000000
0.053958,-0.000061
0.054250,-0.000183
0.054542,-0.000198
0.054833,-0.000320
0.055125,-0.000427
0.055417,-0.000443
0.055708,-0.000412
0.056000,-0.000473
0.056292,-0.000381
0.056583,-0.000275
0.056875,-0.000183
0.057167,-0.000183
0.057458,-0.000137
0.057750,0.000000
0.058042,0.000015
0.058333,0.000092
0.058625,0.000122
0.058917,0.000107
0.059208,0.000198
0.059500,0.000183
0.059792,0.000076
0.060083,0.000046
0.060375,-0.000076
0.060667,-0.000137
0.060958,-0.000381
0.061250,-0.000504
0.061542,-0.000702
0.061833,-0.000641
0.062125,-0.000854
0.062417,-0.000778
0.062708,-0.000809
0.063000,-0.000626
0.063292,-0.000534
0.063583,-0.000366
0.063875,-0.000137
0.064167,0.000229
0.064458,0.000351
0.064750,0.000504
0.065042,0.000534
0.065333,0.000519
0.065625,0.000671
0.065917,0.000702
0.066208,0.000641
0.066500,0.000732
0.066792,0.000870
0.067083,0.000870
0.067375,0.000778
0.067667,0.000931
0.067958,0.000717
0.068250,0.000961
0.068542,0.001007
0.068833,0.001099
0.069125,0.001328
0.069417,0.001434
0.069708,0.001419
0.070000,0.001419
0.070292,0.001312
0.070583,0.001404
0.070875,0.001404
0.071167,0.001556
0.071458,0.001511
0.071750,0.001404
0.072042,0.001190
0.072333,0.001007
0.072625,0.000732
0.072917,0.000183
0.073208,-0.000031
0.073500,-0.000488
0.073792,-0.000748
0.074083,-0.001068
0.074375,-0.001343
0.074667,-0.001663
0.074958,-0.002136
0.075250,-0.002182
0.075542,-0.002701
0.075833,-0.002960
0.076125,-0.003082
0.076417,-0.003174
0.076708,-0.003433
0.077000,-0.003204
0.077292,-0.003021
0.077583,-0.002991
0.077875,-0.002945
0.078167,-0.003082
0.078458,-0.003128
0.078750,-0.002930
0.079042,-0.002686
0.079333,-0.002701
0.079625,-0.002533
0.079917,-0.002701
0.080208,-0.002777
0.080500,-0.002884
0.080792,-0.002655
0.081083,-0.002701
0.081375,-0.002457
0.081667,-0.002045
0.081958,-0.001709
0.082250,-0.001404
0.082542,-0.000717
0.082833,-0.000122
0.083125,0.000397
0.083417,0.001129
0.083708,0.002106
0.084000,0.002716
0.084292,0.003647
0.084583,0.004578
0.084875,0.005447
0.085167,0.006348
0.085458,0.007050
0.085750,0.007858
0.086042,0.008148
0.086333,0.008713
0.086625,0.009155
0.086917,0.009155
0.087208,0.009171
0.087500,0.008881
0.087792,0.008789
0.088083,0.008377
0.088375,0.007980
0.088667,0.007477
0.088958,0.006805
0.089250,0.006317
0.089542,0.005676
0.089833,0.004730
